"movieId","avg_scores"
"948","3.8506493506493507"
"949","3.8969072164948453"
"950","4.112781954887218"
"951","4.077142857142857"
"952","3.5294117647058822"
"953","4.034090909090909"
"954","3.9661654135338344"
"955","3.9502923976608186"
"956","3.3"
"957","2.875"
"958","2.5833333333333335"
"959","3.8684210526315788"
"960","3.3636363636363638"
"961","3.4615384615384617"
"962","3"
"963","3.425"
"964","2.9"
"965","3.9006024096385543"
"966","3.5"
"967","2.5"
"968","3.6438953488372094"
"969","4.108078602620087"
"970","3.4"
"971","3.948717948717949"
"972","3"
"973","3.973684210526316"
"974","2.5833333333333335"
"975","1.75"
"976","3.5357142857142856"
"977","0.75"
"980","2"
"981","3.5"
"982","3.94"
"984","3.5"
"985","4.5"
"986","3.51271186440678"
"987","3.125"
"988","3.1458333333333335"
"989","3.5"
"990","2.418918918918919"
"991","3.463302752293578"
"992","2.5"
"993","3.65"
"994","3.995145631067961"
"996","3.1041666666666665"
"997","3.272727272727273"
"998","3.1666666666666665"
"999","3.14453125"
"1000","4"
"1001","4"
"1002","2.9285714285714284"
"1003","3.046153846153846"
"1004","2.722972972972973"
"1005","2.688073394495413"
"1006","3.4150943396226414"
"1007","3.0384615384615383"
"1008","3.0555555555555554"
"1009","3.111111111111111"
"1010","2.9908256880733943"
"1011","2.893939393939394"
"1012","3.551470588235294"
"1013","3.4781553398058254"
"1014","3.2318840579710146"
"1015","3.33"
"1016","3.1982758620689653"
"1017","3.448529411764706"
"1018","3.1"
"1019","3.418867924528302"
"1020","3.2869127516778525"
"1021","2.838607594936709"
"1022","3.5291375291375293"
"1023","3.791970802919708"
"1024","2.9152542372881354"
"1025","3.4849137931034484"
"1026","2.3333333333333335"
"1027","3.3377659574468086"
"1028","3.6828125"
"1029","3.445273631840796"
"1030","3.0947712418300655"
"1031","3.2780612244897958"
"1032","3.597297297297297"
"1033","3.497549019607843"
"1034","3.7295081967213113"
"1035","3.8135860979462874"
"1036","3.89918533604888"
"1037","2.750830564784053"
"1038","3.1666666666666665"
"1039","2.25"
"1040","3.5"
"1041","4.0532407407407405"
"1042","3.4291553133514987"
"1043","3.122448979591837"
"1044","3.2058823529411766"
"1045","2.5"
"1046","3.9622641509433962"
"1047","3.4609375"
"1049","3.5547619047619046"
"1050","3.8448275862068964"
"1051","3.688679245283019"
"1053","3"
"1054","3.418918918918919"
"1055","3.0714285714285716"
"1056","3.3653846153846154"
"1057","3.4731543624161074"
"1058","3.8333333333333335"
"1059","3.5799180327868854"
"1060","3.8103864734299515"
"1061","3.627226463104326"
"1062","2.5"
"1063","2.8"
"1064","3.1893939393939394"
"1065","3.5"
"1066","3.9285714285714284"
"1067","2.875"
"1068","3.2"
"1069","4.115384615384615"
"1070","2.6666666666666665"
"1071","2"
"1073","3.659967845659164"
"1075","4.6"
"1076","4.021739130434782"
"1077","3.730407523510972"
"1078","3.5949367088607596"
"1079","3.8433014354066986"
"1080","3.9397959183673468"
"1081","3.3628048780487805"
"1082","3.5492957746478875"
"1083","3.1885245901639343"
"1084","3.823232323232323"
"1085","3.7058823529411766"
"1086","4.004065040650406"
"1087","3.65"
"1088","3.217741935483871"
"1089","4.106071964017991"
"1090","3.938307030129125"
"1091","2.841409691629956"
"1092","3.234657039711191"
"1093","3.416434540389972"
"1094","3.5992292870905587"
"1095","3.878"
"1096","4"
"1097","3.759589947089947"
"1098","2.6666666666666665"
"1099","3.948051948051948"
"1100","2.8973799126637556"
"1101","3.416370106761566"
"1102","2"
"1103","3.742481203007519"
"1104","3.9288194444444446"
"1105","2.3"
"1106","2"
"1107","3.25"
"1111","4.014925373134329"
"1112","3.2"
"1113","3.013157894736842"
"1114","3.1904761904761907"
"1116","3.1818181818181817"
"1117","3.3333333333333335"
"1118","3"
"1119","3.1363636363636362"
"1120","3.504694835680751"
"1121","2.75"
"1123","4"
"1124","3.685279187817259"
"1125","3.644628099173554"
"1126","2.8016528925619837"
"1127","3.6304654442877293"
"1128","2.927536231884058"
"1129","3.3683574879227054"
"1130","3.1875"
"1131","4.053691275167785"
"1132","4.028985507246377"
"1133","3.5"
"1134","2.875"
"1135","3.0552325581395348"
"1136","4.108026755852843"
"1137","3.6666666666666665"
"1138","3"
"1139","3"
"1141","1"
"1142","3"
"1144","3.75"
"1145","3.25"
"1147","4.170068027210885"
"1148","4.068965517241379"
"1150","3.8688524590163933"
"1151","3.825"
"1152","3.1"
"1153","2.8333333333333335"
"1154","3.0833333333333335"
"1156","1"
"1157","2.5"
"1158","1"
"1159","3"
"1160","1"
"1161","3.715686274509804"
"1162","3.9310344827586206"
"1163","3.7777777777777777"
"1164","2.5833333333333335"
"1167","3.088235294117647"
"1168","2.3333333333333335"
"1169","4.1875"
"1170","1.5"
"1171","3.753846153846154"
"1172","4.164847161572053"
"1173","3.2518796992481205"
"1174","3.2"
"1175","3.9793650793650794"
"1176","3.6867469879518073"
"1177","3.888157894736842"
"1178","4.217261904761905"
"1179","3.7208029197080292"
"1180","3.782608695652174"
"1181","2"
"1183","3.658125915080527"
"1184","3.3048780487804876"
"1185","3.888235294117647"
"1186","3.45"
"1187","3.824074074074074"
"1188","3.7794520547945205"
"1189","4.079207920792079"
"1190","3.4"
"1191","2.778688524590164"
"1192","3.8773584905660377"
"1193","4.2117263843648205"
"1194","3.4357798165137616"
"1196","4.122340425531915"
"1197","4.110723350253807"
"1198","4.112970711297071"
"1199","4.046282245827011"
"1200","4"
"1201","4.145231213872832"
"1202","3.856164383561644"
"1203","4.261941448382126"
"1204","4.102495543672014"
"1206","3.992056856187291"
"1207","4.136505460218409"
"1208","4.105653382761816"
"1209","4.004694835680751"
"1210","3.95582896329165"
"1211","3.9972527472527473"
"1212","4.1877022653721685"
"1213","4.144435975609756"
"1214","4.076138681169272"
"1215","3.663716814159292"
"1216","3.74375"
"1217","4.139810426540285"
"1218","3.9158878504672896"
"1219","4.039430449069004"
"1220","3.7345238095238096"
"1221","4.259628610729023"
"1222","4.085659287776708"
"1223","3.941926345609065"
"1224","3.9889502762430937"
"1225","4.014476614699332"
"1226","3.913978494623656"
"1227","3.9536082474226806"
"1228","4.017857142857143"
"1230","4.070344827586207"
"1231","3.8767908309455588"
"1232","4.013513513513513"
"1233","4.1110183639399"
"1234","4.135030864197531"
"1235","3.9704301075268815"
"1236","4.048780487804878"
"1237","3.9925"
"1238","3.7992424242424243"
"1240","3.8562460765850597"
"1241","3.799107142857143"
"1242","3.8898809523809526"
"1243","3.9741379310344827"
"1244","3.9763157894736842"
"1245","4.034274193548387"
"1246","3.898496240601504"
"1247","4.0396618985695705"
"1248","4.081730769230769"
"1249","3.8181818181818183"
"1250","4.086050724637682"
"1251","3.9836065573770494"
"1252","4.152011922503726"
"1253","3.8142857142857145"
"1254","4.079069767441861"
"1255","3.3863636363636362"
"1256","4.0492610837438425"
"1257","3.780082987551867"
"1258","4.036385936222404"
"1259","3.994204425711275"
"1260","4.103351955307263"
"1261","3.7246575342465755"
"1262","4.007246376811594"
"1263","4.006329113924051"
"1264","4.075892857142857"
"1265","3.8756666666666666"
"1266","4.00164744645799"
"1267","4.129533678756476"
"1268","3.540650406504065"
"1269","3.988135593220339"
"1270","3.907510431154381"
"1271","3.7260765550239237"
"1272","3.9369627507163325"
"1273","4.129032258064516"
"1274","3.9182058047493404"
"1275","3.520533880903491"
"1276","4.121428571428571"
"1277","3.817142857142857"
"1278","3.9383259911894273"
"1279","3.8349056603773586"
"1280","4.185714285714286"
"1281","4.092964824120603"
